"length","gene_id","gene_name"
684,"ENSG00000198712.1","MT-CO2"
3471,"ENSG00000198715.10","GLMP"
10274,"ENSG00000198718.11","FAM179B"
3226,"ENSG00000198719.8","DLL1"
3971,"ENSG00000198720.11","ANKRD13B"
4579,"ENSG00000198721.11","ECI2"
6637,"ENSG00000198722.11","UNC13B"
2912,"ENSG00000198723.9","C19orf45"
1141,"ENSG00000198727.2","MT-CYB"
2790,"ENSG00000198728.9","LDB1"
2152,"ENSG00000198729.4","PPP1R14C"
5562,"ENSG00000198730.6","CTR9"
4369,"ENSG00000198732.9","SMOC1"
7158,"ENSG00000198734.9","F5"
2157,"ENSG00000198736.10","MSRB1"
4650,"ENSG00000198739.9","LRRTM3"
8810,"ENSG00000198740.7","ZNF652"
6276,"ENSG00000198742.8","SMURF1"
11574,"ENSG00000198743.5","SLC5A3"
2225,"ENSG00000198746.11","GPATCH3"
7958,"ENSG00000198752.8","CDC42BPB"
7007,"ENSG00000198753.10","PLXNB3"
1826,"ENSG00000198754.5","OXCT2"
1501,"ENSG00000198755.9","RPL10A"
7147,"ENSG00000198756.9","COLGALT2"
3477,"ENSG00000198758.9","EPS8L3"
2607,"ENSG00000198759.10","EGFL6"
1042,"ENSG00000198763.3","MT-ND2"
4338,"ENSG00000198765.10","SYCP1"
3942,"ENSG00000198768.9","APCDD1L"
5718,"ENSG00000198771.9","RCSD1"
5682,"ENSG00000198774.4","RASSF9"
6860,"ENSG00000198780.10","FAM169A"
2246,"ENSG00000198783.5","ZNF830"
8121,"ENSG00000198785.4","GRIN3A"
1812,"ENSG00000198786.2","MT-ND5"
10943,"ENSG00000198791.10","CNOT7"
5014,"ENSG00000198792.11","TMEM184B"
12119,"ENSG00000198793.11","MTOR"
4873,"ENSG00000198794.10","SCAMP5"
6223,"ENSG00000198795.9","ZNF521"
9431,"ENSG00000198796.6","ALPK2"
3953,"ENSG00000198797.6","BRINP2"
2305,"ENSG00000198798.5","MAGEB3"
12456,"ENSG00000198799.10","LRIG2"
1542,"ENSG00000198804.2","MT-CO1"
4139,"ENSG00000198805.10","PNP"
6035,"ENSG00000198807.11","PAX9"
2599,"ENSG00000198812.4","LRRC10"
5359,"ENSG00000198814.11","GK"
6893,"ENSG00000198815.7","FOXJ3"
2072,"ENSG00000198816.5","ZNF358"
3104,"ENSG00000198818.8","SFT2D1"
4034,"ENSG00000198821.9","CD247"
4474,"ENSG00000198822.9","GRM3"
4171,"ENSG00000198824.5","CHAMP1"
6310,"ENSG00000198825.10","INPP5F"
6428,"ENSG00000198826.9","ARHGAP11A"
4181,"ENSG00000198829.6","SUCNR1"
2509,"ENSG00000198830.9","HMGN2"
3187,"ENSG00000198832.9","SELM"
4290,"ENSG00000198833.6","UBE2J1"
2243,"ENSG00000198835.3","GJC2"
8448,"ENSG00000198836.7","OPA1"
7584,"ENSG00000198837.8","DENND4B"
16054,"ENSG00000198838.10","RYR3"
4014,"ENSG00000198839.8","ZNF277"
346,"ENSG00000198840.2","MT-ND3"
1714,"ENSG00000198841.3","KTI12"
4304,"ENSG00000198842.8","DUSP27"
4135,"ENSG00000198843.11","SELT"
5294,"ENSG00000198844.9","ARHGEF15"
4131,"ENSG00000198846.5","TOX"
2937,"ENSG00000198848.11","CES1"
2844,"ENSG00000198851.8","CD3E"
5682,"ENSG00000198853.10","RUSC2"
949,"ENSG00000198854.5","C1orf68"
4267,"ENSG00000198855.5","FICD"
1617,"ENSG00000198856.11","OSTC"
2957,"ENSG00000198858.8","R3HDM4"
2443,"ENSG00000198860.10","TSEN15"
8876,"ENSG00000198862.12","LTN1"
4757,"ENSG00000198863.6","RUNDC1"
3431,"ENSG00000198865.8","CCDC152"
4408,"ENSG00000198870.7","STKLD1"
7000,"ENSG00000198873.11","GRK5"
3890,"ENSG00000198874.11","TYW1"
4390,"ENSG00000198876.11","DCAF12"
945,"ENSG00000198877.1","OR5D13"
9953,"ENSG00000198879.10","SFMBT2"
1289,"ENSG00000198881.9","ASB12"
3439,"ENSG00000198883.10","PNMA5"
4652,"ENSG00000198885.8","ITPRIPL1"
1378,"ENSG00000198886.2","MT-ND4"
6637,"ENSG00000198887.8","SMC5"
956,"ENSG00000198888.2","MT-ND1"
3382,"ENSG00000198889.4","DCAF12L1"
2616,"ENSG00000198890.7","PRMT6"
1746,"ENSG00000198892.6","SHISA4"
5300,"ENSG00000198894.6","CIPC"
8425,"ENSG00000198898.11","CAPZA2"
681,"ENSG00000198899.2","MT-ATP6"
3738,"ENSG00000198900.5","TOP1"
5525,"ENSG00000198901.12","PRC1"
5518,"ENSG00000198908.10","BHLHB9"
6107,"ENSG00000198909.6","MAP3K3"
7423,"ENSG00000198910.11","L1CAM"
7557,"ENSG00000198911.10","SREBF2"
4388,"ENSG00000198912.9","C1orf174"
4961,"ENSG00000198914.2","POU3F3"
6073,"ENSG00000198915.10","RASGEF1A"
4593,"ENSG00000198917.10","C9orf114"
2141,"ENSG00000198918.7","RPL39"
6972,"ENSG00000198919.11","DZIP3"
6299,"ENSG00000198920.8","KIAA0753"
4600,"ENSG00000198924.6","DCLRE1A"
8136,"ENSG00000198925.9","ATG9A"
7771,"ENSG00000198929.11","NOS1AP"
1092,"ENSG00000198930.11","CSAG1"
1803,"ENSG00000198931.9","APRT"
6340,"ENSG00000198932.11","GPRASP1"
4280,"ENSG00000198933.8","TBKBP1"
3630,"ENSG00000198934.4","MAGEE1"
619,"ENSG00000198937.8","CCDC167"
784,"ENSG00000198938.2","MT-CO3"
2641,"ENSG00000198939.6","ZFP2"
3211,"ENSG00000198944.5","SOWAHA"
5113,"ENSG00000198945.6","L3MBTL3"
18239,"ENSG00000198947.13","DMD"
8741,"ENSG00000198948.10","MFAP3L"
3706,"ENSG00000198951.10","NAGA"
5304,"ENSG00000198952.8","SMG5"
3054,"ENSG00000198954.5","KIAA1279"
8036,"ENSG00000198959.10","TGM2"
2489,"ENSG00000198960.9","ARMCX6"
5217,"ENSG00000198961.8","PJA2"
9591,"ENSG00000198963.9","RORB"
6429,"ENSG00000198964.12","SGMS1"
1008,"ENSG00000198965.3","OR10R2"
942,"ENSG00000198967.3","OR10Z1"
7205,"ENSG00000203326.8","ZNF525"
9488,"ENSG00000203485.11","INF2"
4422,"ENSG00000203546.6","RP11-176H8.1"
1553,"ENSG00000203618.5","GP1BB"
948,"ENSG00000203661.3","OR2T5"
939,"ENSG00000203663.3","OR2L2"
8607,"ENSG00000203666.11","EFCAB2"
4864,"ENSG00000203667.8","COX20"
7078,"ENSG00000203668.1","CHML"
7791,"ENSG00000203685.8","C1orf95"
7697,"ENSG00000203690.10","TCP10"
5192,"ENSG00000203697.10","CAPN8"
3788,"ENSG00000203705.9","TATDN3"
11465,"ENSG00000203710.9","CR1"
1486,"ENSG00000203722.6","RAET1G"
611,"ENSG00000203724.9","C1orf53"
6320,"ENSG00000203727.3","SAMD5"
2500,"ENSG00000203730.2","TEDDM1"
916,"ENSG00000203733.5","GJE1"
4624,"ENSG00000203734.10","ECT2L"
1088,"ENSG00000203737.3","GPR52"
1204,"ENSG00000203740.3","METTL11B"
2883,"ENSG00000203747.8","FCGR3A"
670,"ENSG00000203756.6","TMEM244"
996,"ENSG00000203757.1","OR6K3"
795,"ENSG00000203760.7","CENPW"
3128,"ENSG00000203772.7","SPRN"
2543,"ENSG00000203778.6","FAM229B"
3384,"ENSG00000203780.9","FANK1"
1230,"ENSG00000203782.5","LOR"
1229,"ENSG00000203783.4","PRR9"
523,"ENSG00000203784.2","LELP1"
734,"ENSG00000203785.7","SPRR2E"
2492,"ENSG00000203786.6","KPRP"
4225,"ENSG00000203791.12","METTL10"
596,"ENSG00000203795.2","FAM24A"
2130,"ENSG00000203797.8","DDO"
1785,"ENSG00000203805.9","PPAPDC1A"
1656,"ENSG00000203811.1","HIST2H3C"
549,"ENSG00000203812.2","HIST2H2AA4"
3196,"ENSG00000203814.6","HIST2H2BF"
412,"ENSG00000203818.6","HIST2H3PS2"
2354,"ENSG00000203837.4","PNLIPRP3"
1656,"ENSG00000203852.3","HIST2H3A"
2443,"ENSG00000203857.8","HSD3B1"
2336,"ENSG00000203859.8","HSD3B2"
386,"ENSG00000203864.2","C1orf137"
8162,"ENSG00000203867.7","RBM20"
1225,"ENSG00000203870.5","SMIM9"
2884,"ENSG00000203872.6","C6orf163"
767,"ENSG00000203877.6","RIPPLY2"
5256,"ENSG00000203879.10","GDI1"
5997,"ENSG00000203880.10","PCMTD2"
1864,"ENSG00000203883.6","SOX18"
2550,"ENSG00000203896.8","LIME1"
1467,"ENSG00000203907.8","OOEP"
1018,"ENSG00000203908.3","KHDC3L"
679,"ENSG00000203909.3","DPPA5"
1061,"ENSG00000203910.7","C1orf146"
1276,"ENSG00000203923.4","SPANXN1"
691,"ENSG00000203926.4","SPANXA2"
1281,"ENSG00000203933.2","CXorf66"
1208,"ENSG00000203942.4","C10orf62"
3455,"ENSG00000203943.7","SAMD13"
1265,"ENSG00000203950.6","FAM127B"
1790,"ENSG00000203952.8","CCDC160"
5022,"ENSG00000203963.10","C1orf141"
5704,"ENSG00000203965.11","EFCAB7"
518,"ENSG00000203970.3","DEFB110"
1124,"ENSG00000203972.8","GLYATL3"
2375,"ENSG00000203985.9","LDLRAD1"
1272,"ENSG00000203989.3","RHOXF2B"
4694,"ENSG00000203995.8","ZYG11A"
3038,"ENSG00000204001.8","LCN8"
2651,"ENSG00000204003.7","RP11-216L13.16"
1105,"ENSG00000204006.7","C1orf185"
1526,"ENSG00000204007.5","GLT6D1"
1972,"ENSG00000204010.3","IFIT1B"
548,"ENSG00000204019.4","CT83"
1197,"ENSG00000204020.5","LIPN"
1230,"ENSG00000204021.3","LIPK"
4528,"ENSG00000204022.8","LIPJ"
3177,"ENSG00000204033.8","LRIT2"
2121,"ENSG00000204052.4","LRRC73"
2398,"ENSG00000204060.5","FOXO6"
1168,"ENSG00000204065.2","TCEAL5"
6117,"ENSG00000204070.8","SYS1"
1375,"ENSG00000204071.8","TCEAL6"
8930,"ENSG00000204084.11","INPP5B"
1560,"ENSG00000204086.4","RPA4"
4689,"ENSG00000204099.10","NEU4"
3393,"ENSG00000204103.3","MAFB"
4617,"ENSG00000204104.10","TRAF3IP1"
6939,"ENSG00000204116.10","CHIC1"
2044,"ENSG00000204118.1","NAP1L6"
13416,"ENSG00000204120.13","GIGYF2"
3851,"ENSG00000204128.5","C2orf72"
8137,"ENSG00000204130.11","RUFY2"
3978,"ENSG00000204131.7","NHSL2"
7165,"ENSG00000204138.11","PHACTR4"
790,"ENSG00000204140.9","CLPSL1"
4309,"ENSG00000204147.8","ASAH2B"
3160,"ENSG00000204149.8","AGAP6"
3056,"ENSG00000204152.9","TIMM23B"
5436,"ENSG00000204160.10","ZDHHC18"
4123,"ENSG00000204161.12","C10orf128"
1128,"ENSG00000204165.5","CXorf65"
2848,"ENSG00000204172.10","AGAP10"
1956,"ENSG00000204174.5","NPY4R"
1968,"ENSG00000204175.5","GPRIN2"
7158,"ENSG00000204176.12","SYT15"
3979,"ENSG00000204178.8","TMEM57"
4506,"ENSG00000204179.9","PTPN20A"
1734,"ENSG00000204183.1","GDF5OS"
10340,"ENSG00000204186.6","ZDBF2"
2135,"ENSG00000204193.9","TXNDC8"
1434,"ENSG00000204195.3","AWAT1"
3664,"ENSG00000204209.9","DAXX"
11893,"ENSG00000204217.11","BMPR2"
3515,"ENSG00000204219.8","TCEA3"
2953,"ENSG00000204220.8","PFDN6"
1818,"ENSG00000204227.4","RING1"
1171,"ENSG00000204228.3","HSD17B8"
3920,"ENSG00000204231.9","RXRB"
1600,"ENSG00000204237.4","OXLD1"
1108,"ENSG00000204246.2","OR13C3"
6740,"ENSG00000204248.9","COL11A2"
4012,"ENSG00000204252.11","HLA-DOA"
7337,"ENSG00000204256.11","BRD2"
2534,"ENSG00000204257.13","HLA-DMA"
7156,"ENSG00000204262.10","COL5A2"
2006,"ENSG00000204264.7","PSMB8"
6390,"ENSG00000204267.12","TAP2"
2222,"ENSG00000204271.9","SPIN3"
2602,"ENSG00000204278.11","TMEM235"
759,"ENSG00000204279.6","PAGE3"
1280,"ENSG00000204287.12","HLA-DRA"
1468,"ENSG00000204290.9","BTNL2"
6653,"ENSG00000204291.9","COL15A1"
968,"ENSG00000204293.2","OR8B2"
2474,"ENSG00000204296.10","C6orf10"
1107,"ENSG00000204300.5","TMEM225"
9748,"ENSG00000204301.6","NOTCH4"
4344,"ENSG00000204304.10","PBX2"
2077,"ENSG00000204305.12","AGER"
1178,"ENSG00000204308.7","RNF5"
3631,"ENSG00000204310.9","AGPAT1"
2457,"ENSG00000204311.10","DFNB59"
4261,"ENSG00000204314.9","PRRT1"
1345,"ENSG00000204315.3","FKBPL"
3663,"ENSG00000204316.11","MRPL38"
5117,"ENSG00000204323.5","SMIM5"
601,"ENSG00000204334.7","ERICH2"
2060,"ENSG00000204335.3","SP5"
3954,"ENSG00000204344.13","STK19"
1303,"ENSG00000204345.1","CD300LD"
1805,"ENSG00000204347.3","BTBD17"
2483,"ENSG00000204348.8","DXO"
5565,"ENSG00000204351.10","SKIV2L"
1154,"ENSG00000204352.2","C9orf129"
2719,"ENSG00000204356.10","NELFE"
1873,"ENSG00000204361.8","NXPE2"
1316,"ENSG00000204363.4","SPANXN5"
2149,"ENSG00000204365.4","C10orf126"
1875,"ENSG00000204366.3","ZBTB12"
2509,"ENSG00000204370.7","SDHD"
7289,"ENSG00000204371.10","EHMT2"
1071,"ENSG00000204379.9","XAGE1A"
3144,"ENSG00000204381.10","LAYN"
1414,"ENSG00000204382.10","XAGE1B"
3369,"ENSG00000204385.9","SLC44A4"
4822,"ENSG00000204386.9","NEU1"
1801,"ENSG00000204387.11","C6orf48"
2521,"ENSG00000204388.6","HSPA1B"
2483,"ENSG00000204389.9","HSPA1A"
2544,"ENSG00000204390.9","HSPA1L"
1077,"ENSG00000204392.9","LSM2"
6081,"ENSG00000204394.11","VARS"
3638,"ENSG00000204396.9","VWA7"
1688,"ENSG00000204397.6","CARD16"
14352,"ENSG00000204406.10","MBD5"
6234,"ENSG00000204410.13","MSH5"
1817,"ENSG00000204414.10","CSHL1"
2937,"ENSG00000204420.7","C6orf25"
1103,"ENSG00000204421.2","LY6G6C"
2332,"ENSG00000204422.7","XXbac-BPG32J3.20"
920,"ENSG00000204424.9","LY6G6F"
4153,"ENSG00000204427.10","ABHD16A"
2621,"ENSG00000204428.11","LY6G5C"
2933,"ENSG00000204435.12","CSNK2B"
3528,"ENSG00000204438.9","GPANK1"
2475,"ENSG00000204439.3","C6orf47"
8503,"ENSG00000204442.3","FAM155A"
1660,"ENSG00000204444.9","APOM"
2163,"ENSG00000204449.3","TRIM49C"
2691,"ENSG00000204450.7","TRIM64"
5310,"ENSG00000204463.11","BAG6"
559,"ENSG00000204464.6","C1orf195"
9115,"ENSG00000204469.11","PRRC2A"
1276,"ENSG00000204472.11","AIF1"
1212,"ENSG00000204475.8","NCR3"
1597,"ENSG00000204478.8","PRAMEF20"
1578,"ENSG00000204479.4","PRAMEF17"
1233,"ENSG00000204480.7","PRAMEF19"
2301,"ENSG00000204481.7","PRAMEF14"
2281,"ENSG00000204482.9","LST1"
1779,"ENSG00000204498.9","NFKBIL1"
1960,"ENSG00000204501.5","PRAMEF9"
1863,"ENSG00000204505.4","PRAMEF25"
1660,"ENSG00000204510.4","PRAMEF7"
955,"ENSG00000204511.2","MCCD1"
12600,"ENSG00000204514.8","ZNF814"
2798,"ENSG00000204516.8","MICB"
1575,"ENSG00000204518.2","AADACL4"
4709,"ENSG00000204519.9","ZNF551"
2386,"ENSG00000204520.11","MICA"
2523,"ENSG00000204524.6","ZNF805"
2850,"ENSG00000204525.13","HLA-C"
2881,"ENSG00000204531.14","POU5F1"
1892,"ENSG00000204532.5","ZSCAN5C"
5086,"ENSG00000204536.12","CCHCR1"
1150,"ENSG00000204538.3","PSORS1C2"
2552,"ENSG00000204539.3","CDSN"
5781,"ENSG00000204540.9","PSORS1C1"
1140,"ENSG00000204542.2","C6orf15"
3793,"ENSG00000204544.5","MUC21"
630,"ENSG00000204548.3","DEFB121"
4008,"ENSG00000204560.8","DHX16"
2118,"ENSG00000204564.10","C6orf136"
1888,"ENSG00000204568.10","MRPS18B"
5215,"ENSG00000204569.8","PPP1R10"
1523,"ENSG00000204571.5","KRTAP5-11"
1993,"ENSG00000204572.7","KRTAP5-10"
4523,"ENSG00000204574.11","ABCF1"
4281,"ENSG00000204576.10","PRR3"
3736,"ENSG00000204577.10","LILRB3"
9122,"ENSG00000204580.10","DDR1"
1817,"ENSG00000204583.8","LRCOL1"
8646,"ENSG00000204590.11","GNL1"
2975,"ENSG00000204592.8","HLA-E"
648,"ENSG00000204595.1","DPRX"
4226,"ENSG00000204599.13","TRIM39"
5281,"ENSG00000204604.8","ZNF468"
2515,"ENSG00000204610.11","TRIM15"
4891,"ENSG00000204611.5","ZNF616"
1299,"ENSG00000204612.1","FOXB2"
3546,"ENSG00000204613.9","TRIM10"
2497,"ENSG00000204614.7","TRIM40"
3535,"ENSG00000204616.9","TRIM31"
2206,"ENSG00000204618.7","RNF39"
2538,"ENSG00000204619.6","PPP1R11"
6142,"ENSG00000204624.7","PTCHD2"
5990,"ENSG00000204628.10","GNB2L1"
1763,"ENSG00000204632.10","HLA-G"
6030,"ENSG00000204634.11","TBC1D8"
485,"ENSG00000204640.1","NMS"
4342,"ENSG00000204642.12","HLA-F"
2149,"ENSG00000204644.8","ZFP57"
1653,"ENSG00000204653.8","ASPDH"
3196,"ENSG00000204655.10","MOG"
1584,"ENSG00000204657.3","OR2H2"
785,"ENSG00000204659.4","CBY3"
3284,"ENSG00000204661.8","C5orf60"
1563,"ENSG00000204669.8","C9orf57"
904,"ENSG00000204671.1","IL31"
5737,"ENSG00000204673.9","AKT1S1"
4285,"ENSG00000204677.9","FAM153C"
8470,"ENSG00000204681.9","GABBR1"
3801,"ENSG00000204682.5","CASC10"
614,"ENSG00000204683.9","C10orf113"
1260,"ENSG00000204687.4","MAS1L"
3708,"ENSG00000204688.8","OR2H1"
2864,"ENSG00000204694.9","OR11A1"
966,"ENSG00000204695.3","OR14J1"
1272,"ENSG00000204700.4","OR2J2"
936,"ENSG00000204701.1","OR2J3"
1007,"ENSG00000204703.4","OR2B3"
1028,"ENSG00000204704.2","OR2W1"
991,"ENSG00000204710.2","SPDYC"
1279,"ENSG00000204711.7","C9orf135"
7986,"ENSG00000204713.9","TRIM27"
7781,"ENSG00000204740.8","MALRD1"
10993,"ENSG00000204764.11","RANBP17"
2999,"ENSG00000204767.3","FAM196B"
3109,"ENSG00000204779.2","FOXD4L5"
2500,"ENSG00000204815.7","TTC25"
1344,"ENSG00000204822.6","MRPL53"
4408,"ENSG00000204839.7","MROH6"
13933,"ENSG00000204842.13","ATXN2"
10439,"ENSG00000204843.11","DCTN1"
4357,"ENSG00000204849.6","SPATA31A1"
5506,"ENSG00000204851.6","PNMAL2"
9605,"ENSG00000204852.14","TCTN1"
2753,"ENSG00000204856.10","FAM216A"
4503,"ENSG00000204859.10","ZBTB48"
2426,"ENSG00000204866.7","IGFL2"
3725,"ENSG00000204869.7","IGFL4"
992,"ENSG00000204873.4","KRTAP9-3"
1161,"ENSG00000204880.7","KRTAP4-8"
1515,"ENSG00000204882.3","GPR20"
408,"ENSG00000204887.4","KRTAP1-4"
2225,"ENSG00000204889.9","KRT40"
1670,"ENSG00000204897.6","KRT25"
2299,"ENSG00000204899.5","MZT1"
841,"ENSG00000204909.6","SPINK9"
891,"ENSG00000204913.5","LRRC3C"
1847,"ENSG00000204918.3","PRR20B"
1847,"ENSG00000204919.1","PRR20A"
3454,"ENSG00000204920.9","ZNF155"
2398,"ENSG00000204922.4","UQCC3"
5666,"ENSG00000204923.3","FBXO48"
747,"ENSG00000204928.1","GRXCR2"
3941,"ENSG00000204930.8","FAM221B"
2501,"ENSG00000204936.8","CD177"
4678,"ENSG00000204941.12","PSG5"
6726,"ENSG00000204946.8","ZNF783"
3687,"ENSG00000204947.7","ZNF425"
2219,"ENSG00000204950.3","LRRC10B"
2302,"ENSG00000204952.2","FBXO47"
3096,"ENSG00000204954.8","C12orf73"
6252,"ENSG00000204956.5","PCDHGA1"
2456,"ENSG00000204960.6","BLACE"
10075,"ENSG00000204961.6","PCDHA9"
5482,"ENSG00000204962.5","PCDHA8"
5788,"ENSG00000204963.5","PCDHA7"
7114,"ENSG00000204965.7","PCDHA5"
13440,"ENSG00000204967.9","PCDHA4"
6054,"ENSG00000204969.6","PCDHA2"
5595,"ENSG00000204970.8","PCDHA1"
8080,"ENSG00000204977.8","TRIM13"
946,"ENSG00000204978.2","ERICH4"
1289,"ENSG00000204979.6","MS4A13"
2081,"ENSG00000204983.11","PRSS1"
7975,"ENSG00000204991.9","SPIRE2"
2412,"ENSG00000205002.3","AARD"
1314,"ENSG00000205022.8","PABPN1L"
987,"ENSG00000205029.1","OR5D16"
936,"ENSG00000205030.1","OR5L2"
13728,"ENSG00000205038.10","PKHD1L1"
4811,"ENSG00000205045.7","SLFN12L"
686,"ENSG00000205057.4","CLLU1OS"
7109,"ENSG00000205060.9","SLC35B4"
795,"ENSG00000205076.4","LGALS7"
1244,"ENSG00000205078.5","SYCE1L"
6015,"ENSG00000205084.9","TMEM231"
5875,"ENSG00000205085.7","FAM71F2"
4038,"ENSG00000205086.6","C2orf91"
3162,"ENSG00000205089.6","CCNI2"
1380,"ENSG00000205090.7","TMEM240"
2103,"ENSG00000205097.5","FRG2"
4225,"ENSG00000205108.5","FAM205A"
2074,"ENSG00000205111.7","CDKL4"
492,"ENSG00000205116.3","TMEM88B"
1867,"ENSG00000205126.2","ACCSL"
1366,"ENSG00000205129.7","C4orf47"
6724,"ENSG00000205133.10","TRIQK"
1117,"ENSG00000205138.3","SDHAF1"
1411,"ENSG00000205143.2","ARID3C"
1845,"ENSG00000205155.6","PSENEN"
891,"ENSG00000205177.6","C11orf91"
497,"ENSG00000205186.2","FABP9"
10216,"ENSG00000205189.10","ZBTB10"
3730,"ENSG00000205208.4","C4orf46"
2990,"ENSG00000205209.6","SCGB2B2"
3436,"ENSG00000205212.3","CCDC144NL"
6340,"ENSG00000205213.12","LGR4"
1853,"ENSG00000205220.10","PSMB10"
3710,"ENSG00000205221.11","VIT"
3569,"ENSG00000205236.6","RP11-514P8.6"
2072,"ENSG00000205238.8","SPDYE2"
2636,"ENSG00000205246.7","RPSAP58"
3582,"ENSG00000205250.7","E2F4"
7425,"ENSG00000205268.9","PDE7A"
8362,"ENSG00000205269.5","TMEM170B"
17130,"ENSG00000205277.8","MUC12"
2105,"ENSG00000205279.7","CTXN3"
5595,"ENSG00000205301.10","MGAT4D"
4254,"ENSG00000205302.5","SNX2"
1388,"ENSG00000205307.9","SAP25"
1961,"ENSG00000205309.12","NT5M"
3396,"ENSG00000205323.7","SARNP"
939,"ENSG00000205327.3","OR6C68"
1076,"ENSG00000205328.2","OR6C65"
936,"ENSG00000205329.1","OR6C3"
1064,"ENSG00000205330.3","OR6C1"
8659,"ENSG00000205336.10","GPR56"
7245,"ENSG00000205339.8","IPO7"
2897,"ENSG00000205352.9","PRR13"
9066,"ENSG00000205356.8","TECPR1"
723,"ENSG00000205358.3","MT1H"
2952,"ENSG00000205359.8","SLCO6A1"
418,"ENSG00000205362.9","MT1A"
6573,"ENSG00000205363.5","C15orf59"
942,"ENSG00000205364.3","MT1M"
3875,"ENSG00000205403.11","CFI"
982,"ENSG00000205409.3","OR52E6"
6855,"ENSG00000205413.6","SAMD9"
2928,"ENSG00000205420.9","KRT6A"
4178,"ENSG00000205423.10","CNEP1R1"
1929,"ENSG00000205426.9","KRT81"
3480,"ENSG00000205436.6","EXOC3L4"
623,"ENSG00000205439.9","KRTAP12-3"
1287,"ENSG00000205442.11","IZUMO3"
1149,"ENSG00000205445.3","KRTAP10-2"
2922,"ENSG00000205456.10","TP53TG3D"
3432,"ENSG00000205457.9","TP53TG3C"
7185,"ENSG00000205464.10","ATP6AP1L"
17449,"ENSG00000205476.7","CCDC85C"
936,"ENSG00000205495.1","OR52J3"
942,"ENSG00000205496.1","OR51A2"
942,"ENSG00000205497.3","OR51A4"
1579,"ENSG00000205502.3","C2CD4B"
4358,"ENSG00000205517.11","RGL3"
5200,"ENSG00000205531.11","NAP1L4"
1705,"ENSG00000205542.9","TMSB4X"
707,"ENSG00000205544.3","TMEM256"
454,"ENSG00000205549.7","C9orf92"
4102,"ENSG00000205560.11","CPT1B"
2999,"ENSG00000205571.11","SMN2"
3051,"ENSG00000205572.8","SERF1B"
5102,"ENSG00000205581.9","HMGN1"
5935,"ENSG00000205593.10","DENND6B"
3091,"ENSG00000205609.11","EIF3CL"
2606,"ENSG00000205629.10","LCMT1"
4438,"ENSG00000205639.8","MFSD2B"
1175,"ENSG00000205642.8","VCX3B"
2005,"ENSG00000205643.9","CDPF1"
2077,"ENSG00000205649.6","HTN3"
3692,"ENSG00000205659.9","LIN52"
1875,"ENSG00000205667.2","ARSH"
1183,"ENSG00000205669.2","ACOT6"
4200,"ENSG00000205670.9","SMIM11"
6023,"ENSG00000205678.6","TECRL"
6889,"ENSG00000205683.10","DPF3"
1023,"ENSG00000205693.3","MANSC4"
2466,"ENSG00000205707.9","LYRM5"
3408,"ENSG00000205710.3","C17orf107"
775,"ENSG00000205718.7","MBD3L4"
21748,"ENSG00000205726.12","ITSN1"
7440,"ENSG00000205730.6","ITPRIPL2"
4657,"ENSG00000205744.8","DENND1C"
2681,"ENSG00000205754.9","SLCO1B7"
2010,"ENSG00000205755.9","CRLF2"
6177,"ENSG00000205758.10","CRYZL1"
5572,"ENSG00000205765.7","C5orf51"
3237,"ENSG00000205777.16","GAGE1"
1638,"ENSG00000205784.2","ARRDC5"
2847,"ENSG00000205795.4","CYS1"
2944,"ENSG00000205808.5","PPAPDC2"
1499,"ENSG00000205809.8","KLRC2"
1148,"ENSG00000205810.7","KLRC3"
3823,"ENSG00000205832.7","C16orf96"
3804,"ENSG00000205835.7","GMNC"
4289,"ENSG00000205838.11","TTC23L"
1682,"ENSG00000205846.3","CLEC6A"
1790,"ENSG00000205853.9","RFPL3S"
2055,"ENSG00000205856.3","C22orf42"
907,"ENSG00000205857.1","NANOGNB"
1386,"ENSG00000205858.8","LRRC72"
1629,"ENSG00000205863.8","C1QTNF9B"
561,"ENSG00000205864.1","KRTAP5-6"
1118,"ENSG00000205867.3","KRTAP5-2"
942,"ENSG00000205869.2","KRTAP5-1"
1068,"ENSG00000205882.7","DEFB134"
234,"ENSG00000205883.2","DEFB135"
237,"ENSG00000205884.2","DEFB136"
902,"ENSG00000205899.3","BHLHA9"
5811,"ENSG00000205903.5","ZNF316"
4371,"ENSG00000205916.9","DAZ4"
8318,"ENSG00000205922.4","ONECUT3"
1383,"ENSG00000205923.3","CEMP1"
3352,"ENSG00000205927.4","OLIG2"
4122,"ENSG00000205929.8","C21orf62"
8582,"ENSG00000205937.10","RNPS1"
4164,"ENSG00000205944.10","DAZ2"
7955,"ENSG00000205978.5","NYNRIN"
3586,"ENSG00000205981.5","DNAJC19"
736,"ENSG00000206013.2","IFITM5"
4009,"ENSG00000206026.6","SMIM21"
5127,"ENSG00000206043.6","C18orf63"
486,"ENSG00000206047.2","DEFA1"
9387,"ENSG00000206052.9","DOK6"
4768,"ENSG00000206053.11","HN1L"
950,"ENSG00000206069.5","TMEM211"
3696,"ENSG00000206072.11","SERPINB11"
2013,"ENSG00000206073.9","SERPINB4"
3939,"ENSG00000206075.12","SERPINB5"
4840,"ENSG00000206077.9","ZDHHC11B"
318,"ENSG00000206102.2","KRTAP19-8"
273,"ENSG00000206104.2","KRTAP20-3"
224,"ENSG00000206105.2","KRTAP20-4"
293,"ENSG00000206106.2","KRTAP22-2"
